id,state,name,address_line1,address_line2,city,district,pin_code
35207,Madhya Pradesh,"Patel College of Education Neelbad, Bhopal",Patel Group of institutions,Ratibad,Bhopal,Bhopal,462044
31848,Madhya Pradesh,T.D. STUDY COLLEGE CHAKGHAT DISST. REWA,"BAGHEDI CHAURAHA, SATPURA ROAD",CHAKGHAT,REWA,Rewa,486226
29784,Madhya Pradesh,"Govt. College, Barwaha",NARMADA ROAD,NA,BARWAHA,Khargone,451115
29664,Madhya Pradesh,"Maulana Azad Institute of Prof. Studies, Burhanpur","Educational Point,Ganpati Naka,",Khandwa Road,Burhanpur,Burhanpur,450331
29804,Madhya Pradesh,"P.M.B. Gujarati Commerce College, Indore","01, Nasia Road",NA,Indore,Indore,452001
52536,Madhya Pradesh,MANTHAN POLYTECHNIC COLLEGE,Near Police Check Post,Indore Bhopal Highway,Amlaha,Sehore,466113
31827,Madhya Pradesh,"REWA INSTITUT OF TECNOLOGY RATAHARA,REWA",NH-7 ALLAHABAD ROAD RATAHARA REWA M.P. REWA,NH-7 ALLAHABAD RAOD RATAHARA REWA M.P. REWA,REWA,Rewa,486001
33490,Madhya Pradesh,"B.P. Shukla Arts & Commerce College, Sihora, Jabalpur",N.H.7 MANSHAKRA ROAD SIHORA,N.H.7 MANSHAKRA ROAD SIHORA,JABALPUR,Jabalpur,483225
47992,Madhya Pradesh,RAJA BHOJ GOVERNMENT COLLEGE MANDIDEEP,Satlapur,Near P & G Factory,Mandideep,Raisen,462046
29704,Madhya Pradesh,"Govt. Nirbhay Singh Patel New Science College, Holkar College Campus, Indore",Holkar College Campus,"A.B.Road, Bhanwarkuan",INDORE,Indore,452009
29817,Madhya Pradesh,"Shri Gurugovindsingh College of Dental Science & Research, Burhanpur","Lalbagh Road,",NA,Burhanpur,Burhanpur,450331
19165,Madhya Pradesh,"Danielson Degree College, Chhindwara",OLD NAGPUR NAKA,NA,CHHINDWARA,Chhindwara,480001
34703,Madhya Pradesh,"N.S. MEMORIAL COLLEGE OF SCIENCE & STUDIES, BHADER",Chirgoan Road,Ward no-11,Bhander,Datia,475335
47358,Madhya Pradesh,NALANDA SCIENCE & COMMERCE COLLEGE,NALANDA SCIENCE AND COMMERCE COLLEGE,"NEAR COLLECTORATE, NH-7, MAHARANA PRATAP WARD, JABALPUR ROAD, JHINJHARI, KATNI (M.P.)-483501",KATNI,Katni,483501
47802,Madhya Pradesh,"GOVERNMENT UG COLLEGE, KIRNAPUR",Gujari chouk kirnapur,Gujari chouk kirnapur,kirnapur,Balaghat,481115
33375,Madhya Pradesh,"Govt. Degree College, Kundam, Jabalpur","Govt.Degree College,Kundam",Tahseel - KUNDAM,KUNDAM Pin Code 483110,Jabalpur,483110
29827,Madhya Pradesh,"K.K. Vigyan College, Vijay Nagar, Indore","Scheme no. 54 Sector E, Plot No. 37 , Vijay Nagar",Indore ( M.P.),Indore,Indore,452010
47243,Madhya Pradesh,"SRIJI INSTITUTE OF NURSING SCIENCE, MANDSAUR","Gram guradiya deda ,near rajwaniya ware house","Mahu neemuch road ,mandsaur",Mandsaur,Mandsaur,458001
29722,Madhya Pradesh,"Maa Renuka Institute of Management, Sendhwa",IN FRONT OF AGRAWAL COLONY,NIWALI ROAD,SENDHWA,Barwani,451666
33360,Madhya Pradesh,"Hitkarini Training Womens College, Jabalpur",civic centre,Marhatal Jabalpur,Jabalpur,Jabalpur,482002
35931,Madhya Pradesh,"Facult Nature CareSangathan's Group of Instiutitions, Near Patan Bypass Road Square, Gram-Raighawa,-Jabalpur-482002","Patan BY-Pass Square, Gram- Raighawan",NA,Jabalpur,Jabalpur,482005
29881,Madhya Pradesh,"Indore Indira School of Career Studies, Rewati Range, Indore",Gram Raoti,"Behind Aurobindo Hospital, Sanwer Road",Indore,Indore,452015
36012,Madhya Pradesh,"Transnational Knowledge Society's Group of Institutions, Tillore Khured, Ralamandal, Indore",TILLORE KHURD,RALAMANDAL,INDORE,Indore,452020
29871,Madhya Pradesh,"Shri Yashwant Singh B.Ed. College, Vijay Nagar, Indore",city office - scheme no 54 near vijay nagar indore,college - gram datoda kanad khandwa road indore,indore,Indore,452001
35270,Madhya Pradesh,"Vardhman College, Near Sub Post Office, Surajganj, Itarsi, Hoshangabad",Sona Sanwari Naka Suraj Ganj Itarsi,NA,Itarsi,Hoshangabad,461111
52172,Madhya Pradesh,GOVT POLYTECHNIC COLLEGE JHABUA,NH-59 INDORE AHEMDABAD ROAD,KISHANPURI,JHABUA,Jhabua,457661
31801,Madhya Pradesh,"GOVT.MAHARAJA MARTAND COLLEGE KOTMA, ANUPUR","GOVT.MAHARAJA MARTAND COLLEGE KOTMA, ANUPUR",POST- KOTMA,KOTMA,Anuppur,486334
48219,Madhya Pradesh,RAJIVE GANDHI COLLEGE OF NURSING,gram salaiya via danish kunj,kolar road,bhopal,Bhopal,462039
36212,Madhya Pradesh,"Vindhya Institute of Technology & Science, Umrikheda, Khandwa Road, Indore","UMRIKHEDA KHANDWA ROAD,NEAR TOLL NAKA,",INDORE.,INDORE.,Indore,452020
31657,Madhya Pradesh,"B.S.N. Govt College, Shajapur",A.B.ROAD Shajapur M.P. 465001,A.B.ROAD Shajapur M.P. 465001,SHAJAPUR,Shajapur,465001
19288,Madhya Pradesh,"Govt. Degree College, Lodhikheda",Principal Govt.College Lodhikheda,Rangari Road Lodhikheda Dist. Chhindwara 480108,Lodhikheda,Chhindwara,480108
29812,Madhya Pradesh,"Vindhya Institute of Management & Research, Umarikheda, Khandwa Road, Indore","Umrikheda, Khandwa, Road, Near Toll Naka,",Indore-452 020,Indore,Indore,452020
44986,Madhya Pradesh,"KEPS DEGREE COLLEGE OF SCIENCE MANAGEMENT AND I T, PANDURANA","SHANKAR NAGAR,","NAGPUR ROAD, PANDHURNA",PANDHURNA,Chhindwara,480334
48228,Madhya Pradesh,H L AGRAWAL COLLEGE OF EDUCATION,"WARD NO. 27, SHIVAJI NAGAR , ITARSI.",ITARSI,ITARSI,Hoshangabad,461111
33452,Madhya Pradesh,"Govt. Degree College, Lanji, Balaghat",Bagh Colony LANJI,Bagh Colony LANJI,LANJI (Balaghat),Balaghat,481222
29659,Madhya Pradesh,"Govt. Girls College, Dhar",Mandu Road,NA,Dhar,Dhar,454001
35188,Madhya Pradesh,"H.L. Agrawal B.Ed. College, Betul","NH-69, VILLAGE- URHDAN, BETUL",TAHSIL - BETUL,BETUL,Betul,460001
29684,Madhya Pradesh,"Govt. College, Jobat",Jhabua Road,Kasba Jobat,Jobat,Alirajpur,457990
31691,Madhya Pradesh,"Govt. College, Polaykala",Govt. College Polaykala,Akodiya Road,Polaykala,Shajapur,465116
32603,Madhya Pradesh,"Govt. College, Alot","Govt. College, Alot Distt. Ratlam",Govt. College Station Road,Alot Distt. Ratlam,Ratlam,457114
31859,Madhya Pradesh,"REWA COLLEGE OF EDUCATION RATAHRA, REWA",NH-7 Allahabad Road Ratahara Rewa (M.P.),NH-7 Allahabad Road Ratahara Rewa (M.P.),Rewa,Rewa,486001
35107,Madhya Pradesh,"Govt. Girls College, Raisen","Dashhera Maidan , Sagar Road Raisen",NA,Raisen,Raisen,464551
35338,Madhya Pradesh,"Kamla Nehru College A-50, Kotra Sultanabad, Bhopal",Kamla Nagar,Kotra Sultanabad,Bhopal,Bhopal,462003
29823,Madhya Pradesh,"R.D. Memorial College of Nursing, Scheme No. 54, Opp. Sayaji Hotel Indore",Schem No 54 behind bhandari hospital Vijay Nagar Indore,Gram Datoda Teh. Mhow Dist. Indore,Indore,Indore,452020
48200,Madhya Pradesh,BATRA NURSING COLLEGE,m.p nagar bhopal,215,M.P NAGAR,Bhopal,462023
47269,Madhya Pradesh,"Alexia College of Professional Studies, Indore","25,Press Complex A.B. Road, Indore","25,Press Complex A.B. Road, Indore",Indore,Indore,452001
31683,Madhya Pradesh,"Jagannath Gomthi Ambavatiya College of Edu.Nalkheda, Shajapur",maa bagula mukhi main road nalkheda,same as above,nalkheda,Shajapur,465445
34883,Madhya Pradesh,CH. YADUNATH SINGH COLLEGE,CH.YADUNATH SINGH P.G. COLLEGE,DIVERSION ROAD BHIND,BHIND,Bhind,477001
29647,Madhya Pradesh,"Shri Jayatilal Hirachand Sanghvi Gujarati Innovative College of Commerce & Science, Ring Road, Indore","Scheme No.54, Near Bombay Hospital",A.B.Road,Indore,Indore,452010
33394,Madhya Pradesh,"Govt . Mahakoshal Autonmous Arts. & Commerece College, Civil Line Jabalpur","South Civil Lines,","Pachpedi, Jabalpur",Jabalpur,Jabalpur,482001
35353,Madhya Pradesh,"Govt. P.G. College, Biowara, Rajgarh",RAJGARH ROAD BIAORA,BIAORA,BIAORA,Rajgarh,465674
29815,Madhya Pradesh,"Govt. P.G. College, Barwani",K.B.ROAD BARWANI,K B ROAD BARWANI,BARWANI,Barwani,451551
34806,Madhya Pradesh,CH- YADUNATH SINGH EDUCATION COLLEGE,CH. YADUNATH SINGH SHIKSHA MAHAVIDYALAY,DIVERSION ROAD BHIND M.P.,BHIND,Bhind,477001
29751,Madhya Pradesh,"Imperial College of Prof. Studies, Khandwa Road, Indore",Khandwa Road,Indore,Indore,Indore,452001
29740,Madhya Pradesh,"Vindhya Institute of Technology, Umarikheda Khandwa Road, Indore","Umrikheda, Khandwa Road, Near Toll Naka,",Indore. 452 020,Indore,Indore,452020
33389,Madhya Pradesh,"Shri Guru Teg Bhadur Khalsa College, Goraakhpur, Jabalpur",Mahanadda Nagpur Road,Mahanadda Nagpur Road,Jabalpur,Jabalpur,482002
19211,Madhya Pradesh,"Govt. Arts and Comm., Tamia",At.Tamia,post Tamia,Tamia,Chhindwara,480559
33381,Madhya Pradesh,"Govt. Degree College, Barghat, Seoni",Salaih Road Barghat,Salaih Road Barghat,Barghat,Seoni,480667
32610,Madhya Pradesh,"Govt. Girls College, Ratlam",Do Batti,Near Police Station,Ratlam,Ratlam,457001
19232,Madhya Pradesh,"Govt. Degree College, Bijawar",GOVT.COLLEGE BIJAWAR,BIJAWAR,BIJAWAR,Chhatarpur,471405
19244,Madhya Pradesh,"Govt. Junnerdeo College, Junnerdeo","Govt. Junnardeo College, Junnardeo",Kalimati Junnardeo,Junnardeo,Chhindwara,480551
19144,Madhya Pradesh,"Arts and Comm. College, Sausar",Nagpur -Chhindwara road ward no 14 sausar,mp,SAUSAR,Chhindwara,480106
34976,Madhya Pradesh,ANSH COLLEGE OF EDUCATION MAMA KA BAJAR,"Aryan 1 k.m. stone, near nai duniya press, shivpuri link piproli road","kedarpur, gwalior (m.p.)",GWALIOR,Gwalior,474001
48053,Madhya Pradesh,SHRI RAWATPURA SARKAR COLLEGE OF PHYSICAL EDUCATION,KALAPURAM NH-75 JHANSI ROAD,DAGRAI,DATIA,Datia,475661
31742,Madhya Pradesh,"Helioj College, Ujjain",C-6/14Mahakal Vanijya Kendra,Ujjain,Ujjain,Ujjain,456010
19187,Madhya Pradesh,"Govt. Degree College, Pathariya",Damoh Road,Patharia,Patharia,Damoh,470666
50830,Madhya Pradesh,Shri Rawatpura Sarkar Institute of Technology and Science,"Kalapuram, Dagrai","NH-75, Jhansi Road",Datia,Datia,475661
34724,Madhya Pradesh,RASS JB COLLEGE FOR PROFESSIONAL STUDIES,"JHANSI ROAD,DATIA",NA,DATIA,Datia,475661
29787,Madhya Pradesh,"Sant Diwan Karamchand Girls College, Indore","Scheme No. 31, Vasanshah Colony, Near Aarti Sweets,","Bhanwarkua Road,",Indore,Indore,452001
19156,Madhya Pradesh,"Govt. Girls Degree College., Bina","khimlasha road,","near Tehsil Office,",BINA,Sagar,470113
34951,Madhya Pradesh,COLLEGE OF NURSING RAWATPURA SARKAR,"Kalapuram,N.H - 75,Jhansi Road, Datia","Dagrai,Datia",Datia,Datia,475661
19197,Madhya Pradesh,Swami Vivekanand College Hatta,GOURI SHANKAR WARD,HATTA,HATTA,Damoh,470775
36341,Madhya Pradesh,GOVT. COLLEGE VIJAYPUR,kila campus vijaypur,Dist. sheopur -(mp),vijaypur,Sheopur,476332
35142,Madhya Pradesh,"Govt. College, Sarni, Betul",Mahaveer Swami Ward No-36,Main Road Bagdona,Betul,Betul,460449
35250,Madhya Pradesh,"Govt. College, Sarangpur, Rajgarh",Taleni A.B. Road,sarangpur,sarangpur,Rajgarh,465697
47271,Madhya Pradesh,"Govt. New College, Pansemal",Govt. Boys Higher Secondray School Campus,Niwali Road Pansemal,Pansemal,Barwani,451770
29788,Madhya Pradesh,"Acropolis Tech. Campus, Indore","Campus Tillore Khurd, Near Ralamandal Sanctuary",Indore 452020,Indore,Indore,452020
29803,Madhya Pradesh,"College of Dental Sciences & Hospital, Rau, Indore",F-12 JHOOMER GHAT,Near Hotel Mashal,RAU - INDORE,Indore,453331
50273,Madhya Pradesh,"RAVINDRA NATH TAGORE INSTITUTE OF SCIENCE AND PROFESSIONAL STUDIES, MORGHADI",Village-Morghadi,"Mortakka, Tehsil- Punasa",Sanawad,Khandwa,450554
29672,Madhya Pradesh,"Shri Cloth Market Instt. Of Prof. Studies, Bada Ganpati, Indore",VIDHYA PARISAR,"70, GANESHGANJ, BADA GANPATI,",INDORE,Indore,452006
29709,Madhya Pradesh,"Choithram College of Prof. Studies, Dhar Road, Indore","Shri Ram Talawali, Netralaya Campus",Dhar Road,Indore,Indore,453001
35393,Madhya Pradesh,"Indore Nursing College, Pithampur Road Indore","Gendalal Bam Parisar, Rau Pithampur Road, Opp. IIM, Indore","Village Dehri, Rau, Indore","Indore, 453331",Indore,453331
47395,Madhya Pradesh,"MEENAKSHI ACADEMI OF PARAMEDICAL SCIENCES, Jabalpur",Nursing School Building Jabalpur Hospital Russel Chowk Jabalpur,"14, Patrakar Colony Ranital Jabalpur",Jabalpur,Jabalpur,482003
19279,Madhya Pradesh,"R.S. College of Sc. and Tech., Nagaow",GALLA MANDI ROAD,IN FRONT OF BALBHADRA PUSTKALAYA,NOWGONG,Chhatarpur,471201
29821,Madhya Pradesh,"Govt. College, Dhamnod",MAHESHWAR ROAD,OPPOSITE I.T.I.,DHAMNOD,Dhar,454552
35108,Madhya Pradesh,"Govt. College, Narshingarh, Rajgarh",GOVT.P.G.COLLEGE NARSINGHGARH,NA,NARSINGHGARH,Rajgarh,465669
19159,Madhya Pradesh,"Govt. Degree College, Loundi",Jail Road Lavkushnagar,Jail Road Lavkushnagar,Lavkushnagar,Chhatarpur,471515
34878,Madhya Pradesh,LAXMI NARAYAN ACADEMY OF MANAGEMENT CHITORA ROAD,GRAM RAI CHITTOR ROAD,NEAR MORAR CANTT.,GWALIOR,Gwalior,474006
50407,Madhya Pradesh,"VIVEKANAND COLLEGE, PIPARIYA",MANGALWARA BAZAR,PIPARIYA,PIPARIYA,Hoshangabad,461775
29729,Madhya Pradesh,Altius Institute of Universal Studies - Indore,"Opp. Bhandari Farms Kanadia Road Bypass, Indore","Opp. Bhandari Farms Kanadia Road Bypass, Indore",Indore,Indore,452016
34982,Madhya Pradesh,SHIVNATH SINGH COLLEGE OF NURSING,"CITY OFFICE:- M-168, MADHAV NAGAR GWALIOR MP","CAMPUS:- CHIRWAI NAKA, SHIVPURI LINK ROAD, GWALIOR MP",GWALIOR,Gwalior,474002
50386,Madhya Pradesh,"MAHARANA PRATAP COLLEGE, URRAHAT, REWA",BEHIND VISHAL COMPUTER URRHAT REWA,NA,Rewa,Rewa,486001
47273,Madhya Pradesh,"Idyllic Institute of Management, Indore","Gendalal Bam Parisar, Rau-Pithampur Road, Opposite IIM","Village Dehri-Rau, Indore",Indore,Indore,453331
29890,Madhya Pradesh,"Govt. College, Petlawad",Govt.College Petlawad Kanwan Road Petlawad,Govt.College Petlawad Kanwan Road Petlawad,Petlawad,Jhabua,457773
29866,Madhya Pradesh,"Mata Gujri Girls College, A.B.Road, Piplipala, Indore",A.B. Road Indore,Near Bhanwarkua,Indore,Indore,452001
32614,Madhya Pradesh,"Shaheed Narandra Singh Education College, Jaora","banna kheda road,jaora",dist-ratlam M.P.,jaora,Ratlam,457226
47414,Madhya Pradesh,"Govt. College, Pithampur",Govt.Higher Secondary School Campus,Daak Banglow Pithampur,Pithampur,Dhar,454775
34862,Madhya Pradesh,COLLEGE OF NURSING SCIENCE & RESEARCH,BARAGHATA,JHANSI ROAD,GWALIOR,Gwalior,474001
29711,Madhya Pradesh,"Swargiya Gulabbhai Yadav Smriti Shiksha College, Borawa",vidhya vihar,borawan tehsil-kasrawad,khargone,Khargone,451228
35285,Madhya Pradesh,"Govt. College, Athner Betul","Govt. College, Athner",NA,Athner,Betul,460110
34762,Madhya Pradesh,JAI INSTITUTE OF NURSING & RESEARCH THATIPUR,"VISM CAMPUS, TURARI, NH-75, JHANSI ROAD, GWALIOR","VISM CAMPUS, TURARI, NH-75, JHANSI ROAD, GWALIOR",GWALIOR,Gwalior,475001
31682,Madhya Pradesh,"Arawali Mang. & Computer College,Neemuch","32 , Shastri Nagar",Neemuch ( M.P.),Neemuch M.P.,Neemuch,458441
33372,Madhya Pradesh,"Govt. Degree College, Bamhin Banjar, Mandla",TIKRI TOLA,WARD NO.14,BAMHNI BANJAR,Mandla,481771
35313,Madhya Pradesh,"Govt. Girls College, Ganjbasoda, Vidisha",Sironj By Pass Road,Near Tiranga Chowk,Ganj Basoda,Vidisha,464221
29735,Madhya Pradesh,"Govt. College, Kukshi Dist. Dhar",BARWANI ROAD,-,KUKSHI,Dhar,454331
6617,Madhya Pradesh,"Government Sanskrit College, Lashkar, Gwalior",Near Achleshwar Temple,Sanatan Dharma Road,"Lashkar, Gwalior",Gwalior,474009
29648,Madhya Pradesh,"Govt. College, Thandla",Meghagar Road Thandla,Thandla,Thandla,Jhabua,457777
49198,Madhya Pradesh,MAA NARMADA MAHAVIDHYALAYA,TARONDA ROAD MEHRAGAON,ITARSI,ITARSI,Hoshangabad,461111
29662,Madhya Pradesh,"Seva Sadan College, Burhanpur",Station Road,Near Shanwara Chouraha,Burhanpur,Burhanpur,450331
33407,Madhya Pradesh,"Amarjyoti Institute of Nursing and Science, Jabalpur","S-1,LAXMIPUR,NEAR VIJAY SHREE TOWER","EKTA CHOWK, VIJAY NAGAR",JABALPUR,Jabalpur,482002
29772,Madhya Pradesh,"Yogeshwar Shiksha College, 11 Rajghat, Barwani",11 Rajghat Road Bardwani,11 Rajghat Road Bardwani,Barwani,Barwani,451551
32606,Madhya Pradesh,"Govt. Arts & Science College, Ratlam",College Road,NA,Ratlam,Ratlam,457001
29785,Madhya Pradesh,"St. Paul Institute of Professional Studies, Lalaram Nagar, Indore","7/1, Boundary Road , Near Lalaram Nagar, Indore - 452001","7/1, Boundary Road , Near Lalaram Nagar, Indore - 452001",Indore,Indore,452001
29727,Madhya Pradesh,"Dr. Jakir Hussain Academy, Burhanpur","P.O.Box No. 52, Surury Campus, Station-Dargah Road,",NA,Burhanpur,Burhanpur,450331
34837,Madhya Pradesh,CH. DILIP SING LAW COLLEGE,CIRCUT HOUSE,BHIND M.P.,BHIND,Bhind,477001
29669,Madhya Pradesh,"Shri Cloth Market Girls Commerce College, Ganeshganj, Indore",Ganeshganj,Bada Ganpati,Indore,Indore,452002
34874,Madhya Pradesh,SHIVNATH EDUCATION COLLEGE SHIVPURI LINK ROAD,"CITY OFFICE:- M-168, MADHAV NAGAR, GWALIOR MP","CAMPUS:- CHIRWAI NAKA, SHIVPURI LINK ROAD, GWALIOR MP",GWALIOR,Gwalior,474002
29747,Madhya Pradesh,"Shri Vaishnav Commerce College, Rajmohalla Square, Indore","Scheme No. 71,",Gumasta Nagar,Indore,Indore,452009
36271,Madhya Pradesh,"""All Saints College of Technology, Jaipur Jabalpur, NH-12, Gandhi Nagar, Bhopal-462031 """,FACING INTENATIONAL AIRPORT NH 12,GANDHI NAGAR,BHOPAL,Bhopal,462036
35373,Madhya Pradesh,"Shri Gopal Das Hingorani Girls College, Bhopal",Inside New Sindhi Colony,Berasia Road,Bhopal,Bhopal,462001
19168,Madhya Pradesh,"Infinity Mgt. and Engg. College, Sagar",Pathariya Jat,University Road,Sagar,Sagar,470028
47330,Madhya Pradesh,"Govt. College, Mundi",Govt. Degree College,Mundi Distt.- Khandwa (M.P.),Mundi,Khandwa,450112
29857,Madhya Pradesh,"Colonel Fateh Jung College, Mhow","51, SILVER OAKS ESTATE",BERCHHA ROAD,MHOW,Indore,453441
33400,Madhya Pradesh,"Hitkarini Arts, science & Commerce Collgeg, Deoltal, Garha, Jabapur",Nagpur Road,Deotal,jabalpur,Jabalpur,482003
29798,Madhya Pradesh,"Vidya Sagar College, Bicholi Mardana, Indore",BHICHOLI MARDANA,INDORE,INDORE,Indore,452016
34861,Madhya Pradesh,GANDHI VOCATIONAL COLLEGE,KUSHMODA,KUSHMODA,GUNA,Guna,473001
29683,Madhya Pradesh,"Govt. College Sardarpur, Dhar",Indore Ahamadabad Road,Infront of MPEB Grid,Rajgarh dhar,Dhar,454111
29760,Madhya Pradesh,"Indira Gandhi Memorial Homeopathic College, Dhar","131, PRAKASH NAGAR DHAR MP",DHAR,DHAR,Dhar,454001
29733,Madhya Pradesh,"Liberal College, IIM Pithampur Rau, Indore",11-13 Villege Pigdambar,Rau,Indore,Indore,453331
35296,Madhya Pradesh,"Kushabhao Thakre Nursing College, Karod, Bhopal","Thuakheda, near inayatpur kolar road Bhopal",Near IBD hallmark city,Bhopal,Bhopal,462042
29697,Madhya Pradesh,"Sarvapalli Radhakrishnan Vyavsaik Addhyan College, Khandwa",Law College Campus,Civil Lines,Khandwa,Khandwa,450001
47238,Madhya Pradesh,"GOVERNMENT COLLEGE, TONK KHURD","DEOLI ROAD,TONKKHURD",NA,TONKKHURD,Dewas,455116
6610,Madhya Pradesh,"Government Ramananda Sanskrit College, Lalghati, Bhopal",Gufa Mandir,lalghati,bhopal,Bhopal,462032
29745,Madhya Pradesh,"Shri Kanwartara Science & Commerce, Mandleshwar",shrinagar colony Gram Mardaniya,Tehsil : Maheshwar Dist : Khargone,mandleshwar,Khargone,451221
47979,Madhya Pradesh,"DEVI AHILYA NURSING COLLEGE, INDORE",Baroda Arjun Near Kshipra Police Station A.B.Road,NA,Indore,Indore,453771
29661,Madhya Pradesh,"Shri Kanwartara Institute for Teachers Training, Mandleshwar","shri nagar colony ,mandleshwar",tehsil-maheshwar district-khargone,mandleshwar,Khargone,451221
29761,Madhya Pradesh,"Govt. Shiksha College, Khandwa",SIHADA ROAD,NEAR GOVERNMENT POLYTECHNIC,KHANDWA,Khandwa,450001
31626,Madhya Pradesh,"Future Vision College, Ujjain","64/2, University Road","Mungi Teereha, Ujjain (M.P.)",Ujjain,Ujjain,456010
31664,Madhya Pradesh,"Govt.Kalidas Girls College,Ujjain",Bada Teliwada,Budhawaria,Ujjain,Ujjain,456006
33357,Madhya Pradesh,"H.B. College, Vijay Nagar, Jabalpur",vijay nagar . jabalpur,near . krishi upaj mandi jabalpur,jabalpur,Jabalpur,482002
33030,Madhya Pradesh,"Sangeet Mahavidyalaya,Gujrati Samaj, Ratlam-457001",New Road,NA,RATLAM,Ratlam,457001
34942,Madhya Pradesh,GOVT. P.G. COLLEGE SHEOPURKLA,Pail road sheopur,Distt. sheopur,sheopur,Sheopur,476337
19180,Madhya Pradesh,"Govt. P.G. College, Tikamgarh",0,0,0,Tikamgarh,472001
52162,Madhya Pradesh,"GOVT. COLLEGE GANDHWANI, DIST. DHAR",GOVT. COLLEGE GANDHWANI DIST. DHAR,GOVT. COLLEGE GANDHWANI DIST. DHAR,GANDHWANI,Dhar,454350
31701,Madhya Pradesh,"Govt. College,Nagda",Mahidpur road,Nagda,Nagda,Ujjain,456335
31846,Madhya Pradesh,"SAI COLLEGE,VINDHYA NAGAR,SINGRAULI",Shri Sai Mahavidyalaya,NA,Vindhyanagar,Singrauli,486885
34750,Madhya Pradesh,COLLEGE OF ADVANCE TECHNOLOGY & SCIENCE (IATS) COLLEGE (B.ED.),ADITYAPURAM,"OPP.D.D.NAGAR AIRPORT ROAD ,MAHARAJPURA",GWALIOR,Gwalior,474020
29867,Madhya Pradesh,"M.L. Nehru Law College,Khandwa",Civil Lines Khandwa,Khandwa,Khandwa,Khandwa,450001
31618,Madhya Pradesh,"Nav Samvat Vidhi College, Ujjain","22/2 Village Lalpur, Near Nagziri",Dewas Road,Ujjain,Ujjain,456664
31716,Madhya Pradesh,"Mandsaur Institute of Science & Technology, Mandsaur","Mhow Neemuch By pass Road,SH-37 Mandsaur",Mhow Neemuch By pass Road SH-37 Mandsaur,Mandsaur,Mandsaur,458001
29696,Madhya Pradesh,"Malwa Institute of Science & Technology,Gram Limbodi, Opp. Aurbindo Hospital, Indore","Village Limibdagari, P.O. Palia, Via Hatod",Sanwer Road,Indore,Indore,453111
36075,Madhya Pradesh,"Indore Institute of Science & Technology, Village Dehri, Opp IIM, Pithampur Road, Indore 453 331","Opp, IIM , Pithampur Bypass Road, Rau, Indore","Opp, IIM , Pithampur Bypass Road, Rau, Indore",Indore,Indore,453331
29831,Madhya Pradesh,"Annie Besant College Annapurna Road, Indore",48-49 Precanco colony,annpurna road,indore,Indore,452009
50427,Madhya Pradesh,"GOVERNMENT COLLEGE, MAJHOLI",WARD NO. 12 POLA ROAD MAJHOLI,TEHSIL MAJHOLI DIST. JABALPUR MP,JABALPUR,Jabalpur,483336
29723,Madhya Pradesh,"Swarg Mandir Girls College, Mhow","84,malcolm line infrontof central school,swarg mandir mhow (m.p.)","84,malcolm line infrontof central school,swarg mandir mhow (m.p.)",mhow,Indore,453441
29645,Madhya Pradesh,"S.D.P.S. Womens College, Khandwa Road, Indore",Khandwa Road,Opposite Bilawali Tank,Indore,Indore,452010
33481,Madhya Pradesh,"Anushree homeopathy College, Jabalpur","112 Near Samdariya Green City,","Kashodhan Nagar, Madhotal,",Jabalpur,Jabalpur,482002
35241,Madhya Pradesh,"Shanti Niketan Education College, Vidisha",SOTHIYA ROAD HARIPURA VIDISHA M.P.,SOTHIYA ROAD HARIPURA VIDISHA M. P.,VIDISHA,Vidisha,464001
35258,Madhya Pradesh,"Rai Sahab Bhanwar Singh College, Nasrullaganj, Sehore",Rai Saheb bhanwar Singh College,"Village Rala, Post Nandgaon, Tehsil Nasrullaganj, District Sehore M.P.",Nasrullaganj,Sehore,466331
35109,Madhya Pradesh,"Govt. College, Timarni, Harda",Rahatgaon Road,Timarni,Timarni,Harda,461228
33345,Madhya Pradesh,"Govt. Girls College, Katni",Near Nagar Nigam,"Mission Chowk,Katni",Katni,Katni,483501
29851,Madhya Pradesh,"M.B. Khalsa College, Rajmohalla Square, Indore","Rajmohalla Square, Near Gangwal Bus Stand",Jawahar Marg,Indore,Indore,452002
31659,Madhya Pradesh,"Bhratiya College, Madhav Nagar Front Of Railway Station, Ujjain","Bhratiya College, Madhav Nagar Front Of Railway Station, Ujjain","Bhratiya College, Madhav Nagar Front Of Railway Station, Ujjain",Ujjain,Ujjain,456001
29780,Madhya Pradesh,"Maa Tripura College of Nursing, Meghnagar Naka, Jabhua","Maa Tripura College of Nursing,Maa Tripura Bhavan,Ranapur Road,Billidoze,Jhabua,457661","Maa Tripura College of Nursing,Maa Tripura Bhavan,Ranapur Road,Bil",Jhabua,Jhabua,457661
